# Description:
#   Normalized structure factor for block copolymer solution
#
# Source:
#   Lyubimov, I.; Jeltran-Villegas, D.J.; Jayaraman, A; PRISM Theory Study of
#   Amphiphilic Block Copolymer Solutions with Varying Copolymer Sequence and
#   Composition, Macromolecules, 2017, 50 (18), pp7419,
#   doi:10.1021/acs.macromol.7b01419
# 
# Figure 5
# Sk-pair: A-A
# Chain Length: 24
# Sequence: A*12 + B*12
# 
# k          S(k)
#
2.4543693    1.0422097
2.4850489    1.0268694
2.5157285    1.0120064
2.5464081    0.99761902
2.5770877    0.98367856
2.6077673    0.97019136
2.638447     0.95713635
2.6691266    0.94450894
2.6998062    0.93229223
2.7304858    0.92047784
2.7611654    0.90905424
2.791845     0.89800943
2.8225246    0.88733015
2.8532043    0.87700742
2.8838839    0.8670265
2.9145635    0.85737614
2.9452431    0.84804403
2.9759227    0.8390187
3.0066023    0.83028671
3.037282     0.82183549
3.0679616    0.81365618
3.0986412    0.80573709
3.1293208    0.79806645
3.1600004    0.79063528
3.19068      0.78343737
3.2213597    0.77645885
3.2520393    0.76969717
3.2827189    0.76314393
3.3133985    0.75679352
3.3440781    0.75064113
3.3747577    0.74468374
3.4054373    0.73891727
3.436117     0.73334133
3.4667966    0.72795352
3.4974762    0.7227552
3.5281558    0.71774474
3.5588354    0.71292334
3.589515     0.70829413
3.6201947    0.70385824
3.6508743    0.69961579
3.6815539    0.6955728
3.7122335    0.69172936
3.7429131    0.68808952
3.7735927    0.68465436
3.8042724    0.6814279
3.834952     0.67841221
3.8656316    0.67560436
3.8963112    0.67301127
3.9269908    0.67063192
3.9576704    0.66846823
3.98835      0.66651608
4.0190297    0.66477727
4.0497093    0.66325255
4.0803889    0.66194065
4.1110685    0.66083523
4.1417481    0.65993892
4.1724277    0.6592503
4.2031074    0.65876294
4.233787     0.65847635
4.2644666    0.65838706
4.2951462    0.65849756
4.3258258    0.65880331
4.3565054    0.65929876
4.3871851    0.65998133
4.4178647    0.66085849
4.4485443    0.66191754
4.4792239    0.66315785
4.5099035    0.66458782
4.5405831    0.66619064
4.5712627    0.66797567
4.6019424    0.66994016
4.632622     0.6720793
4.6633016    0.67439029
4.6939812    0.67687943
4.7246608    0.67953882
4.7553404    0.68236866
4.7860201    0.68536915
4.8166997    0.68853744
4.8473793    0.69187065
4.8780589    0.69536897
4.9087385    0.69902948
4.9394181    0.70284928
4.9700978    0.70683155
5.0007774    0.7109662
5.031457     0.71525837
5.0621366    0.71970098
5.0928162    0.72429301
5.1234958    0.72903951
5.1541754    0.73392717
5.1848551    0.73896301
5.2155347    0.74414078
5.2462143    0.74946135
5.2768939    0.7549235
5.3075735    0.76052499
5.3382531    0.76626459
5.3689328    0.77214311
5.3996124    0.77815932
5.430292     0.78431607
5.4609716    0.79060807
5.4916512    0.79704128
5.5223308    0.8036125
5.5530105    0.81032055
5.5836901    0.81716739
5.6143697    0.82415393
5.6450493    0.83127909
5.6757289    0.83854177
5.7064085    0.84594293
5.7370881    0.85347943
5.7677678    0.86115222
5.7984474    0.86895509
5.829127     0.87688793
5.8598066    0.88494551
5.8904862    0.89312361
5.9211658    0.90141695
5.9518455    0.90982022
5.9825251    0.91832297
6.0132047    0.92692191
6.0438843    0.93560652
6.0745639    0.9443673
6.1052435    0.9531937
6.1359232    0.96207514
6.1666028    0.97100206
6.1972824    0.97996078
6.227962     0.9889397
6.2586416    0.99792822
6.2893212    1.0069117
6.3200008    1.0158755
6.3506805    1.0248205
6.3813601    1.0337116
6.4120397    1.0425589
6.4427193    1.0513319
6.4733989    1.0600405
6.5040785    1.0686544
6.5347582    1.0771737
6.5654378    1.0855783
6.5961174    1.0938683
6.626797     1.1020339
6.6574766    1.1100654
6.6881562    1.1179529
6.7188359    1.1256867
6.7495155    1.1332571
6.7801951    1.1406646
6.8108747    1.1478995
6.8415543    1.1549521
6.8722339    1.1618128
6.9029135    1.1684719
6.9335932    1.1749301
6.9642728    1.1811777
6.9949524    1.1872154
7.025632     1.1930135
7.0563116    1.1985929
7.0869912    1.2039241
7.1176709    1.2090179
7.1483505    1.2138449
7.1790301    1.2184261
7.2097097    1.2227323
7.2403893    1.2267744
7.2710689    1.2305232
7.3017486    1.2339998
7.3324282    1.2371849
7.3631078    1.2400696
7.3937874    1.2426548
7.424467     1.2449413
7.4551466    1.2469302
7.4858262    1.2485921
7.5165059    1.249958
7.5471855    1.2509988
7.5778651    1.2517352
7.6085447    1.252158
7.6392243    1.2522679
7.6699039    1.2520657
7.7005836    1.2515619
7.7312632    1.2507473
7.7619428    1.2496424
7.7926224    1.2482278
7.823302     1.246534
7.8539816    1.2445513
7.8846612    1.2422903
7.9153409    1.2397513
7.9460205    1.2369644
7.9767001    1.2339102
8.0073797    1.2306088
8.0380593    1.2270704
8.0687389    1.223305
8.0994186    1.2193328
8.1300982    1.2151339
8.1607778    1.2107481
8.1914574    1.2061756
8.222137     1.201426
8.2528166    1.1964995
8.2834963    1.1914256
8.3141759    1.1862042
8.3448555    1.180855
8.3755351    1.1753677
8.4062147    1.169772
8.4368943    1.1640773
8.4675739    1.1582835
8.4982536    1.1524002
8.5289332    1.1464467
8.5596128    1.1404229
8.5902924    1.1343382
8.620972     1.1282023
8.6516516    1.1220247
8.6823313    1.115815
8.7130109    1.1095728
8.7436905    1.1033177
8.7743701    1.0970394
8.8050497    1.0907574
8.8357293    1.0844813
8.866409     1.0782108
8.8970886    1.0719456
8.9277682    1.0657052
8.9584478    1.0594794
8.9891274    1.0532877
9.019807     1.0471298
9.0504866    1.0410154
9.0811663    1.0349442
9.1118459    1.028916
9.1425255    1.0229502
9.1732051    1.0170369
9.2038847    1.0111955
9.2345643    1.005416
9.265244     0.9997081
9.2959236    0.99406956
9.3266032    0.98851411
9.3572828    0.98304058
9.3879624    0.97765378
9.418642     0.97235453
9.4493217    0.96714667
9.4800013    0.96203304
9.5106809    0.95701649
9.5413605    0.9520989
9.5720401    0.94728214
9.6027197    0.94256911
9.6333993    0.93796072
9.664079     0.93345787
9.6947586    0.92906447
9.7254382    0.92477947
9.7561178    0.92060478
9.7867974    0.91654135
9.817477     0.9125911
9.8481567    0.90875299
9.8788363    0.90502895
9.9095159    0.90141893
9.9401955    0.89792388
9.9708751    0.89454373
10.001555    0.89127945
10.032234    0.88813097
10.062914    0.88509828
10.093594    0.88218331
10.124273    0.87938504
10.154953    0.87670544
10.185632    0.8741435
10.216312    0.87170118
10.246992    0.8693775
10.277671    0.86717544
10.308351    0.86509302
10.339031    0.86313323
10.36971     0.8612981
10.40039     0.85958465
10.431069    0.85799689
10.461749    0.85653385
10.492429    0.85519856
10.523108    0.85398802
10.553788    0.85290527
10.584467    0.85195132
10.615147    0.85112419
10.645827    0.85042489
10.676506    0.84985444
10.707186    0.84941285
10.737866    0.84909512
10.768545    0.84890525
10.799225    0.84884025
10.829904    0.84890012
10.860584    0.84908187
10.891264    0.84938548
10.921943    0.84980697
10.952623    0.85034733
10.983302    0.85100356
11.013982    0.85177167
11.044662    0.85265265
11.075341    0.85364253
11.106021    0.85473828
11.136701    0.85593993
11.16738     0.85724348
11.19806     0.85864893
11.228739    0.86015027
11.259419    0.86174951
11.290099    0.86344364
11.320778    0.86522963
11.351458    0.86710548
11.382137    0.86907115
11.412817    0.87112362
11.443497    0.87326285
11.474176    0.8754878
11.504856    0.87779543
11.535536    0.88018468
11.566215    0.88265653
11.596895    0.8852069
11.627574    0.88783878
11.658254    0.89054811
11.688934    0.89333585
11.719613    0.89620198
11.750293    0.89914445
11.780972    0.90216326
11.811652    0.90525837
11.842332    0.90842876
11.873011    0.91167343
11.903691    0.91499236
11.934371    0.91838453
11.96505     0.92184995
11.99573     0.9253876
12.026409    0.92899445
12.057089    0.93267151
12.087769    0.93641576
12.118448    0.94022516
12.149128    0.9440987
12.179807    0.94803234
12.210487    0.95202405
12.241167    0.95607079
12.271846    0.96016952
12.302526    0.96431619
12.333206    0.96850573
12.363885    0.9727351
12.394565    0.97699823
12.425244    0.98129108
12.455924    0.98560759
12.486604    0.98994269
12.517283    0.99429034
12.547963    0.9986445
12.578642    1.0029981
12.609322    1.0073472
12.640002    1.0116936
12.670681    1.0160175
12.701361    1.0203187
12.732041    1.0245873
12.76272     1.0288232
12.7934      1.0330265
12.824079    1.0371772
12.854759    1.0412853
12.885439    1.0453309
12.916118    1.0493239
12.946798    1.0532543
12.977477    1.0571123
13.008157    1.0608979
13.038837    1.0646111
13.069516    1.068252
13.100196    1.0718107
13.130876    1.0752772
13.161555    1.0786615
13.192235    1.0819539
13.222914    1.0851544
13.253594    1.088253
13.284274    1.09126
13.314953    1.0941653
13.345633    1.0969692
13.376312    1.0996718
13.406992    1.1022531
13.437672    1.1047333
13.468351    1.1071025
13.499031    1.1093509
13.529711    1.1114786
13.56039     1.1134857
13.59107     1.1153724
13.621749    1.1171288
13.652429    1.118755
13.683109    1.1202512
13.713788    1.1216175
13.744468    1.122844
13.775147    1.1239308
13.805827    1.1248882
13.836507    1.1256963
13.867186    1.1263651
13.897866    1.1268848
13.928546    1.1272755
13.959225    1.1275174
13.989905    1.1276107
14.020584    1.1275653
14.051264    1.1273815
14.081944    1.1270493
14.112623    1.1265888
14.143303    1.1259803
14.173982    1.1252436
14.204662    1.124379
14.235342    1.1233865
14.266021    1.1222661
14.296701    1.121018
14.327381    1.1196622
14.35806     1.1181888
14.38874     1.1165977
14.419419    1.1148991
14.450099    1.1131029
14.480779    1.1111992
14.511458    1.1092081
14.542138    1.1071194
14.572817    1.1049433
14.603497    1.1026798
14.634177    1.1003388
14.664856    1.0979204
14.695536    1.0954245
14.726216    1.0928511
14.756895    1.0902103
14.787575    1.087512
14.818254    1.0847461
14.848934    1.0819127
14.879614    1.0790316
14.910293    1.076093
14.940973    1.0731067
14.971652    1.0700627
15.002332    1.0669809
15.033012    1.0638513
15.063691    1.0606838
15.094371    1.0574883
15.125051    1.054245
15.15573     1.0509735
15.18641     1.047684
15.217089    1.0443662
15.247769    1.0410203
15.278449    1.037666
15.309128    1.0342934
15.339808    1.0309223
15.370487    1.0275327
15.401167    1.0241546
15.431847    1.0207677
15.462526    1.0173922
15.493206    1.0140278
15.523886    1.0106746
15.554565    1.0073425
15.585245    1.0040313
15.615924    1.000741
15.646604    0.99748064
15.677284    0.99424905
15.707963    0.99105019
15.738643    0.98788701
15.769322    0.98476147
15.800002    0.98167451
15.830682    0.97863008
15.861361    0.97562915
15.892041    0.97267267
15.922721    0.96976261
15.9534      0.96690092
15.98408     0.96408858
16.014759    0.96132554
16.045439    0.95861477
16.076119    0.95595624
16.106798    0.9533519
16.137478    0.95080273
16.168158    0.94830869
16.198837    0.94587274
16.229517    0.94349586
16.260196    0.941177
16.290876    0.93892015
16.321556    0.93672626
16.352235    0.93459531
16.382915    0.93253027
16.413594    0.93053111
16.444274    0.92860081
16.474954    0.92673934
16.505633    0.92494867
16.536313    0.9232298
16.566993    0.92158569
16.597672    0.92001432
16.628352    0.91851968
16.659031    0.91710075
16.689711    0.91575952
16.720391    0.91449796
16.75107     0.91331508
16.78175     0.91221185
16.812429    0.91119027
16.843109    0.91024933
16.873789    0.90939002
16.904468    0.90861333
16.935148    0.90791826
16.965828    0.90730679
16.996507    0.90677793
17.027187    0.90633367
17.057866    0.90597201
17.088546    0.90569292
17.119226    0.90549842
17.149905    0.90538649
17.180585    0.90535811
17.211264    0.9054133
17.241944    0.90555002
17.272624    0.90577029
17.303303    0.90607207
17.333983    0.90645437
17.364663    0.90691918
17.395342    0.90746448
17.426022    0.90809027
17.456701    0.90879453
17.487381    0.90957725
17.518061    0.91043743
17.54874     0.91137507
17.57942     0.91238915
17.610099    0.91347767
17.640779    0.91464162
17.671459    0.915877
17.702138    0.9171858
17.732818    0.91856501
17.763498    0.92001363
17.794177    0.92153265
17.824857    0.92311705
17.855536    0.92476783
17.886216    0.92648297
17.916896    0.92826146
17.947575    0.93010029
17.978255    0.93199843
18.008934    0.93395388
18.039614    0.93596561
18.070294    0.9380306
18.100973    0.94014785
18.131653    0.94231334
18.162333    0.94452605
18.193012    0.94678396
18.223692    0.94908407
18.254371    0.95142436
18.285051    0.95380283
18.315731    0.95621546
18.34641     0.95866124
18.37709     0.96113816
18.407769    0.96364121
18.438449    0.96617139
18.469129    0.96872267
18.499808    0.97129506
18.530488    0.97388655
18.561168    0.97649311
18.591847    0.97911275
18.622527    0.98174346
18.653206    0.98438423
18.683886    0.98703105
18.714566    0.98968192
18.745245    0.99233584
18.775925    0.9949908
18.806604    0.9976438
18.837284    1.0002928
18.867964    1.0029329
18.898643    1.0055721
18.929323    1.0082002
18.960003    1.0108175
18.990682    1.0134137
19.021362    1.0159991
19.052041    1.0185735
19.082721    1.0211269
19.113401    1.0236495
19.14408     1.0261611
19.17476     1.0286419
19.205439    1.0310917
19.236119    1.0335207
19.266799    1.0359089
19.297478    1.0382663
19.328158    1.0405928
19.358838    1.0428786
19.389517    1.0451237
19.420197    1.0473281
19.450876    1.0494818
19.481556    1.0515948
19.512236    1.0536472
19.542915    1.0556491
19.573595    1.0575904
19.604274    1.0594812
19.634954    1.0613015
19.665634    1.0630614
19.696313    1.0647509
19.726993    1.0663701
19.757673    1.0679189
19.788352    1.0693874
19.819032    1.0707857
19.849711    1.0721038
19.880391    1.0733317
19.911071    1.0744895
19.94175     1.0755572
19.97243     1.0765449
20.003109    1.0774526
20.033789    1.0782704
20.064469    1.0789983
20.095148    1.0796463
20.125828    1.0802045
20.156508    1.0806829
20.187187    1.0810817
20.217867    1.0813908
20.248546    1.0816202
20.279226    1.08177
20.309906    1.0818403
20.340585    1.0818311
20.371265    1.0817425
20.401944    1.0815743
20.432624    1.0813268
20.463304    1.0809999
20.493983    1.0806036
20.524663    1.080138
20.555343    1.0795931
20.586022    1.078969
20.616702    1.0782755
20.647381    1.0775029
20.678061    1.0766611
20.708741    1.0757501
20.73942     1.0747599
20.7701      1.0737106
20.800779    1.0725721
20.831459    1.0713746
20.862139    1.070108
20.892818    1.0687723
20.923498    1.0673675
20.954178    1.0659037
20.984857    1.0643708
21.015537    1.0627689
21.046216    1.061108
21.076896    1.059398
21.107576    1.057629
21.138255    1.0558009
21.168935    1.0539238
21.199614    1.0519976
21.230294    1.0500323
21.260974    1.0480279
21.291653    1.0459745
21.322333    1.0438919
21.353013    1.0417702
21.383692    1.0396294
21.414372    1.0374594
21.445051    1.0352603
21.475731    1.0330519
21.506411    1.0308244
21.53709     1.0285776
21.56777     1.0263215
21.598449    1.0240662
21.629129    1.0218016
21.659809    1.0195376
21.690488    1.0172743
21.721168    1.0150116
21.751848    1.0127496
21.782527    1.0104981
21.813207    1.0082572
21.843886    1.0060169
21.874566    1.0037971
21.905246    1.0015878
21.935925    0.99938898
21.966605    0.99721165
21.997284    0.99504878
22.027964    0.99290236
22.058644    0.99077536
22.089323    0.98866776
22.120003    0.98658055
22.150683    0.9845147
22.181362    0.9824712
22.212042    0.98045102
22.242721    0.97845516
22.273401    0.97648458
22.304081    0.97454127
22.33476     0.97262621
22.36544     0.97074138
22.39612     0.96888677
22.426799    0.96706535
22.457479    0.9652781
22.488158    0.96352701
22.518838    0.96181405
22.549518    0.96014022
22.580197    0.9585095
22.610877    0.95692187
22.641556    0.95537931
22.672236    0.95388582
22.702916    0.95244137
22.733595    0.95104996
22.764275    0.94971057
22.794955    0.94842619
22.825634    0.94719881
22.856314    0.94602843
22.886993    0.94491802
22.917673    0.94386757
22.948353    0.94287709
22.979032    0.94194856
23.009712    0.94108097
23.040391    0.94027631
23.071071    0.93953357
23.101751    0.93885175
23.13243     0.93823183
23.16311     0.9376728
23.19379     0.93717267
23.224469    0.93673342
23.255149    0.93635204
23.285828    0.93602752
23.316508    0.93575986
23.347188    0.93554805
23.377867    0.93539008
23.408547    0.93528595
23.439226    0.93523464
23.469906    0.93523416
23.500586    0.93528549
23.531265    0.93538662
23.561945    0.93553656
23.592625    0.9357363
23.623304    0.93598482
23.653984    0.93628112
23.684663    0.9366252
23.715343    0.93701805
23.746023    0.93745766
23.776702    0.93794602
23.807382    0.93848113
23.838061    0.93906397
23.868741    0.93969555
23.899421    0.94037485
23.9301      0.94110186
23.96078     0.94187758
23.99146     0.94270101
24.022139    0.94357213
24.052819    0.94449195
24.083498    0.94546045
24.114178    0.94647563
24.144858    0.94753949
24.175537    0.94865102
24.206217    0.94980821
24.236896    0.95101307
24.267576    0.95226359
24.298256    0.95355876
24.328935    0.95489957
24.359615    0.95628302
24.390295    0.95771011
24.420974    0.95917783
24.451654    0.96068616
24.482333    0.96223311
24.513013    0.96381866
24.543693    0.96543982
24.574372    0.96709457
24.605052    0.9687829
24.635731    0.97050083
24.666411    0.97224833
24.697091    0.97402241
24.72777     0.97582206
24.75845     0.97764328
24.78913     0.97948407
24.819809    0.98134342
24.850489    0.98321933
24.881168    0.9851078
24.911848    0.98700682
24.942528    0.98891539
24.973207    0.9908295
25.003887    0.99274815
25.034566    0.99466934
25.065246    0.99659007
25.095926    0.99850832
25.126605    1.0004231
25.157285    1.0023304
25.187965    1.0042362
25.218644    1.0061216
25.249324    1.0080065
25.280003    1.0098709
25.310683    1.0117248
25.341363    1.0135583
25.372042    1.0153813
25.402722    1.0171838
25.433401    1.0189659
25.464081    1.0207176
25.494761    1.0224588
25.52544     1.0241795
25.55612     1.0258599
25.5868      1.0275298
25.617479    1.0291593
25.648159    1.0307685
25.678838    1.0323473
25.709518    1.0338956
25.740198    1.0354037
25.770877    1.0368814
25.801557    1.0383187
25.832236    1.0397158
25.862916    1.0410825
25.893596    1.0423989
25.924275    1.0436751
25.954955    1.044901
25.985635    1.0460766
26.016314    1.047212
26.046994    1.0482972
26.077673    1.0493222
26.108353    1.050297
26.139033    1.0512116
26.169712    1.0520761
26.200392    1.0528804
26.231071    1.0536247
26.261751    1.0543088
26.292431    1.0549329
26.32311     1.0554969
26.35379     1.0560008
26.38447     1.0564348
26.415149    1.0568088
26.445829    1.0571228
26.476508    1.0573768
26.507188    1.0575709
26.537868    1.0576951
26.568547    1.0577594
26.599227    1.0577738
26.629906    1.0577183
26.660586    1.057613
26.691266    1.0574379
26.721945    1.057213
26.752625    1.0569382
26.783305    1.0566037
26.813984    1.0562194
26.844664    1.0557854
26.875343    1.0553016
26.906023    1.0547582
26.936703    1.054175
26.967382    1.0535521
26.998062    1.0528695
27.028741    1.0521573
27.059421    1.0513954
27.090101    1.0505938
27.12078     1.0497427
27.15146     1.0488618
27.18214     1.0479414
27.212819    1.0469713
27.243499    1.0459817
27.274178    1.0449424
27.304858    1.0438736
27.335538    1.0427651
27.366217    1.0416171
27.396897    1.0404394
27.427576    1.0392322
27.458256    1.0379855
27.488936    1.0367191
27.519615    1.0354032
27.550295    1.0340677
27.580975    1.0327027
27.611654    1.0313081
27.642334    1.0298939
27.673013    1.0284402
27.703693    1.0269769
27.734373    1.0254741
27.765052    1.0239616
27.795732    1.0224296
27.826411    1.0208781
27.857091    1.0193069
27.887771    1.0177262
27.91845     1.0161258
27.94913     1.0145159
27.97981     1.0129063
28.010489    1.0112872
28.041169    1.0096584
28.071848    1.00803
28.102528    1.0064019
28.133208    1.0047742
28.163887    1.0031469
28.194567    1.0015298
28.225246    0.99992315
28.255926    0.99831381
28.286606    0.99671877
28.317285    0.99513506
28.347965    0.99356364
28.378645    0.99200653
28.409324    0.9904657
28.440004    0.98894116
28.470683    0.98743588
28.501363    0.98594988
28.532043    0.98448512
28.562722    0.98304261
28.593402    0.98162434
28.624082    0.98023029
28.654761    0.97886246
28.685441    0.97752185
28.71612     0.97620943
28.7468      0.97492621
28.77748     0.97367317
28.808159    0.97245232
28.838839    0.97126263
28.869518    0.97010711
28.900198    0.96898475
28.930878    0.96789654
28.961557    0.96684447
28.992237    0.96582754
29.022917    0.96484774
29.053596    0.96390407
29.084276    0.96299851
29.114955    0.96213006
29.145635    0.96129871
29.176315    0.96050646
29.206994    0.95975229
29.237674    0.9590372
29.268353    0.95836119
29.299033    0.95772325
29.329713    0.95712536
29.360392    0.95656553
29.391072    0.95604574
29.421752    0.95556499
29.452431    0.95512428
29.483111    0.95472159
29.51379     0.95435893
29.54447     0.95403528
29.57515     0.95375263
29.605829    0.95350699
29.636509    0.95330135
29.667188    0.9531357
29.697868    0.95300803
29.728548    0.95292035
29.759227    0.95287163
29.789907    0.95286189
29.820587    0.95289011
29.851266    0.95295828
29.881946    0.95306541
29.912625    0.95321048
29.943305    0.9533945
29.973985    0.95361845
30.004664    0.95388033
30.035344    0.95418213
30.066023    0.95452185
30.096703    0.95490149
30.127383    0.95532004
30.158062    0.95577749
30.188742    0.95627384
30.219422    0.95680908
30.250101    0.95738321
30.280781    0.95799722
30.31146     0.95864811
30.34214     0.95933887
30.37282     0.96006749
30.403499    0.96083298
30.434179    0.96163632
30.464858    0.9624765
30.495538    0.96335354
30.526218    0.9642664
30.556897    0.96521311
30.587577    0.96619463
30.618257    0.96720898
30.648936    0.96825615
30.679616    0.96933412
30.710295    0.97044291
30.740975    0.97157948
30.771655    0.97274486
30.802334    0.97393702
30.833014    0.97515397
30.863693    0.9763947
30.894373    0.9776582
30.925053    0.97894147
30.955732    0.9802445
30.986412    0.98156529
31.017092    0.98290284
31.047771    0.98425313
31.078451    0.98561716
31.10913     0.98699194
31.13981     0.98837544
31.17049     0.98976567
31.201169    0.99116262
31.231849    0.99256329
31.262528    0.99396567
31.293208    0.99536976
31.323888    0.99677155
31.354567    0.99817104
31.385247    0.99956722
31.415927    1.0009591
