# Description:
#   Normalized structure factor for block copolymer solution
#
# Source:
#   Lyubimov, I.; Jeltran-Villegas, D.J.; Jayaraman, A; PRISM Theory Study of
#   Amphiphilic Block Copolymer Solutions with Varying Copolymer Sequence and
#   Composition, Macromolecules, 2017, 50 (18), pp7419,
#   doi:10.1021/acs.macromol.7b01419
# 
# Figure 5
# Sk-pair: A-A
# Chain Length: 24
# Sequence: A*6 + B*12 + A*6
# 
# k          S(k)
#
4.8473793    0.71170663
4.8780589    0.71487214
4.9087385    0.7181944
4.9394181    0.72166439
4.9700978    0.72528628
5.0007774    0.7290602
5.031457     0.7329893
5.0621366    0.7370737
5.0928162    0.7413196
5.1234958    0.74572813
5.1541754    0.75030446
5.1848551    0.7550548
5.2155347    0.75998127
5.2462143    0.76508287
5.2768939    0.77036576
5.3075735    0.77582689
5.3382531    0.78146725
5.3689328    0.78728374
5.3996124    0.79327219
5.430292     0.79942839
5.4609716    0.80574401
5.4916512    0.81221482
5.5223308    0.81883138
5.5530105    0.82558529
5.5836901    0.83246707
5.6143697    0.83946724
5.6450493    0.84657937
5.6757289    0.85379186
5.7064085    0.86109827
5.7370881    0.86849006
5.7677678    0.87596179
5.7984474    0.88350802
5.829127     0.89112329
5.8598066    0.8988032
5.8904862    0.90654435
5.9211658    0.91434647
5.9518455    0.9222062
5.9825251    0.93012018
6.0132047    0.93808815
6.0438843    0.94610678
6.0745639    0.95417275
6.1052435    0.96228069
6.1359232    0.97042525
6.1666028    0.9786011
6.1972824    0.98679981
6.227962     0.99501097
6.2586416    1.0032241
6.2893212    1.0114289
6.3200008    1.019618
6.3506805    1.0277607
6.3813601    1.035869
6.4120397    1.0439226
6.4427193    1.0518907
6.4733989    1.0597937
6.5040785    1.067591
6.5347582    1.0752825
6.5654378    1.0828683
6.5961174    1.0903283
6.626797     1.0976524
6.6574766    1.1048408
6.6881562    1.1118734
6.7188359    1.1187607
6.7495155    1.1254928
6.7801951    1.1320601
6.8108747    1.1384527
6.8415543    1.1446813
6.8722339    1.1507262
6.9029135    1.156598
6.9335932    1.1622874
6.9642728    1.1677849
6.9949524    1.1730913
7.025632     1.1781972
7.0563116    1.1830935
7.0869912    1.1877811
7.1176709    1.1922508
7.1483505    1.1964935
7.1790301    1.2005003
7.2097097    1.2042519
7.2403893    1.2077596
7.2710689    1.2110042
7.3017486    1.2139769
7.3324282    1.2166786
7.3631078    1.2191005
7.3937874    1.2212434
7.424467     1.2230985
7.4551466    1.2246767
7.4858262    1.225969
7.5165059    1.2269862
7.5471855    1.2277293
7.5778651    1.228199
7.6085447    1.2283862
7.6392243    1.2283116
7.6699039    1.2279759
7.7005836    1.2273699
7.7312632    1.2265041
7.7619428    1.2253793
7.7926224    1.2239959
7.823302     1.2223546
7.8539816    1.2204558
7.8846612    1.2183002
7.9153409    1.215898
7.9460205    1.2132597
7.9767001    1.2103756
8.0073797    1.2072658
8.0380593    1.2039308
8.0687389    1.2004003
8.0994186    1.1966647
8.1300982    1.1927437
8.1607778    1.1886475
8.1914574    1.1843957
8.222137     1.1800081
8.2528166    1.1754747
8.2834963    1.1708349
8.3141759    1.1660787
8.3448555    1.1612355
8.3755351    1.1562952
8.4062147    1.1512872
8.4368943    1.1462113
8.4675739    1.1410672
8.4982536    1.1358644
8.5289332    1.1306126
8.5596128    1.1253213
8.5902924    1.1199804
8.620972     1.1146092
8.6516516    1.1091975
8.6823313    1.103755
8.7130109    1.0982911
8.7436905    1.0928055
8.7743701    1.0873078
8.8050497    1.0817975
8.8357293    1.0762743
8.866409     1.0707578
8.8970886    1.0652375
8.9277682    1.0597232
8.9584478    1.0542242
8.9891274    1.0487503
9.019807     1.0432912
9.0504866    1.0378564
9.0811663    1.0324555
9.1118459    1.0270883
9.1425255    1.0217643
9.1732051    1.0164833
9.2038847    1.011245
9.2345643    1.006059
9.265244     1.000935
9.2959236    0.9958628
9.3266032    0.9908512
9.3572828    0.98590589
9.3879624    0.98102864
9.418642     0.97622127
9.4493217    0.97148559
9.4800013    0.96682442
9.5106809    0.9622396
9.5413605    0.95773495
9.5720401    0.95331235
9.6027197    0.94897464
9.6333993    0.94472571
9.664079     0.94056843
9.6947586    0.93650767
9.7254382    0.93254732
9.7561178    0.92869029
9.7867974    0.92494049
9.817477     0.92129983
9.8481567    0.91777025
9.8788363    0.91435367
9.9095159    0.91105105
9.9401955    0.90786034
9.9708751    0.9047795
10.001555    0.90180749
10.032234    0.89894029
10.062914    0.89617486
10.093594    0.89350918
10.124273    0.89093821
10.154953    0.88846091
10.185632    0.88607427
10.216312    0.88377924
10.246992    0.88157379
10.277671    0.87945989
10.308351    0.8774405
10.339031    0.87551761
10.36971     0.87369819
10.40039     0.87198323
10.431069    0.87037772
10.461749    0.86888866
10.492429    0.86751906
10.523108    0.86627294
10.553788    0.8651543
10.584467    0.86416617
10.615147    0.86330958
10.645827    0.86258154
10.676506    0.8619841
10.707186    0.86151627
10.737866    0.86117206
10.768545    0.86094849
10.799225    0.86084358
10.829904    0.86085132
10.860584    0.86096572
10.891264    0.86118377
10.921943    0.86150448
10.952623    0.86192082
10.983302    0.8624348
11.013982    0.8630414
11.044662    0.86374463
11.075341    0.86454147
11.106021    0.86543593
11.136701    0.866427
11.16738     0.86752069
11.19806     0.868717
11.228739    0.87001894
11.259419    0.8714265
11.290099    0.8729447
11.320778    0.87457153
11.351458    0.87630898
11.382137    0.87815606
11.412817    0.88011274
11.443497    0.88217702
11.474176    0.88434686
11.504856    0.88662025
11.535536    0.88899315
11.566215    0.89146252
11.596895    0.89402432
11.627574    0.89667451
11.658254    0.89940904
11.688934    0.90222084
11.719613    0.90510686
11.750293    0.90806104
11.780972    0.91107832
11.811652    0.91415362
11.842332    0.91728291
11.873011    0.92046211
11.903691    0.92368616
11.934371    0.92695403
11.96505     0.93026367
11.99573     0.93361505
12.026409    0.93700614
12.057089    0.94043992
12.087769    0.94391638
12.118448    0.94743749
12.149128    0.95100527
12.179807    0.95462168
12.210487    0.95828673
12.241167    0.96200037
12.271846    0.96576362
12.302526    0.9695724
12.333206    0.97342369
12.363885    0.97731244
12.394565    0.9812346
12.425244    0.98518109
12.455924    0.98914585
12.486604    0.99312083
12.517283    0.99709695
12.547963    1.0010682
12.578642    1.0050315
12.609322    1.0089657
12.640002    1.0128769
12.670681    1.0167652
12.701361    1.0206203
12.732041    1.0244325
12.76272     1.0282116
12.7934      1.0319578
12.824079    1.0356509
12.854759    1.0393212
12.885439    1.0429386
12.916118    1.0465132
12.946798    1.0500551
12.977477    1.0535443
13.008157    1.0569908
13.038837    1.0603848
13.069516    1.0637262
13.100196    1.0669952
13.130876    1.0702017
13.161555    1.073336
13.192235    1.0763881
13.222914    1.079348
13.253594    1.0822159
13.284274    1.0849718
13.314953    1.0876259
13.345633    1.0901583
13.376312    1.0925692
13.406992    1.0948487
13.437672    1.0970069
13.468351    1.099044
13.499031    1.1009502
13.529711    1.1027357
13.56039     1.1044105
13.59107     1.1059549
13.621749    1.107389
13.652429    1.1087229
13.683109    1.1099369
13.713788    1.1110511
13.744468    1.1120656
13.775147    1.1129705
13.805827    1.113766
13.836507    1.1144523
13.867186    1.1150295
13.897866    1.1154978
13.928546    1.1158372
13.959225    1.1160479
13.989905    1.1161401
14.020584    1.1161039
14.051264    1.1159395
14.081944    1.1156369
14.112623    1.1152063
14.143303    1.1146378
14.173982    1.1139415
14.204662    1.1131276
14.235342    1.112186
14.266021    1.1111368
14.296701    1.1099603
14.327381    1.1086863
14.35806     1.107305
14.38874     1.1058164
14.419419    1.1042306
14.450099    1.1025575
14.480779    1.1007973
14.511458    1.0989399
14.542138    1.0970054
14.572817    1.0950038
14.603497    1.0929151
14.634177    1.0907593
14.664856    1.0885363
14.695536    1.0862463
14.726216    1.0838991
14.756895    1.0814849
14.787575    1.0790234
14.818254    1.0764948
14.848934    1.073909
14.879614    1.0712759
14.910293    1.0685955
14.940973    1.0658479
14.971652    1.0630628
15.002332    1.0602203
15.033012    1.0573403
15.063691    1.0544028
15.094371    1.0514377
15.125051    1.0484249
15.15573     1.0453842
15.18641     1.0423058
15.217089    1.0392094
15.247769    1.036095
15.278449    1.0329725
15.309128    1.0298418
15.339808    1.0267128
15.370487    1.0235855
15.401167    1.0204697
15.431847    1.0173655
15.462526    1.0142727
15.493206    1.0112112
15.523886    1.0081711
15.554565    1.0051522
15.585245    1.0021644
15.615924    0.99919777
15.646604    0.99625921
15.677284    0.99335164
15.707963    0.990474
15.738643    0.98762427
15.769322    0.98480535
15.800002    0.98201821
15.830682    0.97926178
15.861361    0.97653801
15.892041    0.97384884
15.922721    0.97119621
15.9534      0.96858006
15.98408     0.96600335
16.014759    0.96346702
16.045439    0.96097501
16.076119    0.95852729
16.106798    0.95612679
16.137478    0.95377549
16.168158    0.95147633
16.198837    0.94923127
16.229517    0.94704328
16.260196    0.94491432
16.290876    0.94284835
16.321556    0.94084834
16.352235    0.93891725
16.382915    0.93705806
16.413594    0.93527475
16.444274    0.93356828
16.474954    0.93194263
16.505633    0.93039879
16.536313    0.92893773
16.566993    0.92756144
16.597672    0.92626689
16.628352    0.92505409
16.659031    0.923922
16.689711    0.92286762
16.720391    0.92188893
16.75107     0.92098092
16.78175     0.92014257
16.812429    0.91936986
16.843109    0.91865979
16.873789    0.91801032
16.904468    0.91741945
16.935148    0.91688614
16.965828    0.9164084
16.996507    0.91598719
17.027187    0.91562251
17.057866    0.91531633
17.088546    0.91506965
17.119226    0.91488445
17.149905    0.91476272
17.180585    0.91470745
17.211264    0.91471963
17.241944    0.91480226
17.272624    0.91495633
17.303303    0.91518383
17.333983    0.91548677
17.364663    0.91586512
17.395342    0.91631989
17.426022    0.91685007
17.456701    0.91745664
17.487381    0.91813861
17.518061    0.91889496
17.54874     0.91972668
17.57942     0.92063075
17.610099    0.92160617
17.640779    0.92265192
17.671459    0.92376798
17.702138    0.92495035
17.732818    0.9262
17.763498    0.92751293
17.794177    0.9288891
17.824857    0.93032351
17.855536    0.93181714
17.886216    0.93336497
17.916896    0.93496498
17.947575    0.93661616
17.978255    0.93831449
18.008934    0.94005896
18.039614    0.94184555
18.070294    0.94367525
18.100973    0.94554504
18.131653    0.94745393
18.162333    0.94940189
18.193012    0.95138892
18.223692    0.95341401
18.254371    0.95547816
18.285051    0.95758037
18.315731    0.95972262
18.34641     0.9619039
18.37709     0.96412422
18.407769    0.96638357
18.438449    0.96868194
18.469129    0.97101731
18.499808    0.97338868
18.530488    0.97579505
18.561168    0.97823339
18.591847    0.9807027
18.622527    0.98319796
18.653206    0.98571817
18.683886    0.98825831
18.714566    0.99081337
18.745245    0.99338034
18.775925    0.99595219
18.806604    0.99852494
18.837284    1.0010926
18.867964    1.003647
18.898643    1.0061944
18.929323    1.0087106
18.960003    1.0112057
18.990682    1.0136797
19.021362    1.0161125
19.052041    1.0185143
19.082721    1.020885
19.113401    1.0232146
19.14408     1.0255131
19.17476     1.0277807
19.205439    1.0300073
19.236119    1.0322029
19.266799    1.0343776
19.297478    1.0365114
19.328158    1.0386143
19.358838    1.0406864
19.389517    1.0427277
19.420197    1.0447382
19.450876    1.0466979
19.481556    1.048627
19.512236    1.0505053
19.542915    1.0523329
19.573595    1.0541099
19.604274    1.0558264
19.634954    1.0574722
19.665634    1.0590575
19.696313    1.0605624
19.726993    1.0619968
19.757673    1.0633409
19.788352    1.0646146
19.819032    1.065808
19.849711    1.0669112
19.880391    1.0679342
19.911071    1.0688771
19.94175     1.06974
19.97243     1.0705228
20.003109    1.0712356
20.033789    1.0718686
20.064469    1.0724417
20.095148    1.0729349
20.125828    1.0733784
20.156508    1.0737522
20.187187    1.0740663
20.217867    1.0743208
20.248546    1.0745157
20.279226    1.0746511
20.309906    1.074727
20.340585    1.0747433
20.371265    1.0746903
20.401944    1.0745679
20.432624    1.0743862
20.463304    1.0741251
20.493983    1.0737948
20.524663    1.0733952
20.555343    1.0729065
20.586022    1.0723486
20.616702    1.0717115
20.647381    1.0709954
20.678061    1.0702102
20.708741    1.069336
20.73942     1.0684027
20.7701      1.0673804
20.800779    1.0662992
20.831459    1.065149
20.862139    1.0639298
20.892818    1.0626417
20.923498    1.0612947
20.954178    1.0598787
20.984857    1.0584139
21.015537    1.0568802
21.046216    1.0552875
21.076896    1.053646
21.107576    1.0519556
21.138255    1.0502062
21.168935    1.048418
21.199614    1.0465808
21.230294    1.0447147
21.260974    1.0428096
21.291653    1.0408655
21.322333    1.0389025
21.353013    1.0369204
21.383692    1.0349093
21.414372    1.0328992
21.445051    1.0308699
21.475731    1.0288416
21.506411    1.0268041
21.53709     1.0247675
21.56777     1.0227317
21.598449    1.0206967
21.629129    1.0186625
21.659809    1.0166291
21.690488    1.0145965
21.721168    1.0125746
21.751848    1.0105435
21.782527    1.008513
21.813207    1.0064933
21.843886    1.0044642
21.874566    1.0024258
21.905246    1.000398
21.935925    0.99836886
21.966605    0.99633929
21.997284    0.99431229
22.027964    0.99229082
22.058644    0.99027786
22.089323    0.98827638
22.120003    0.98629035
22.150683    0.98432475
22.181362    0.98238253
22.212042    0.98046968
22.242721    0.97859017
22.273401    0.97674696
22.304081    0.97494305
22.33476     0.97318339
22.36544     0.97146798
22.39612     0.96979879
22.426799    0.96817681
22.457479    0.96660202
22.488158    0.9650734
22.518838    0.96359095
22.549518    0.96215263
22.580197    0.96075745
22.610877    0.95940439
22.641556    0.95809243
22.672236    0.95682155
22.702916    0.95559075
22.733595    0.95440102
22.764275    0.95325232
22.794955    0.95214566
22.825634    0.95108401
22.856314    0.95006737
22.886993    0.94909771
22.917673    0.94817603
22.948353    0.94730431
22.979032    0.94648354
23.009712    0.94571471
23.040391    0.94499781
23.071071    0.94433483
23.101751    0.94372376
23.13243     0.94316659
23.16311     0.94266231
23.19379     0.94221091
23.224469    0.94181238
23.255149    0.94146672
23.285828    0.94117391
23.316508    0.94093394
23.347188    0.94074581
23.377867    0.94060951
23.408547    0.94052703
23.439226    0.94049536
23.469906    0.94051548
23.500586    0.9405874
23.531265    0.9407091
23.561945    0.94088058
23.592625    0.94110181
23.623304    0.9413718
23.653984    0.94168954
23.684663    0.94205501
23.715343    0.9424682
23.746023    0.94292811
23.776702    0.94343473
23.807382    0.94398806
23.838061    0.94458907
23.868741    0.94523677
23.899421    0.94593315
23.9301      0.9466772
23.96078     0.94746992
23.99146     0.94831029
24.022139    0.94919932
24.052819    0.95013599
24.083498    0.9511193
24.114178    0.95215024
24.144858    0.95322481
24.175537    0.95434199
24.206217    0.95549978
24.236896    0.95669617
24.267576    0.95792814
24.298256    0.9591927
24.328935    0.96048784
24.359615    0.96181153
24.390295    0.96316078
24.420974    0.96453358
24.451654    0.96592992
24.482333    0.9673478
24.513013    0.9687882
24.543693    0.97024913
24.574372    0.97173157
24.605052    0.97323552
24.635731    0.97476199
24.666411    0.97630996
24.697091    0.97788043
24.72777     0.9794724
24.75845     0.98108486
24.78913     0.9827168
24.819809    0.98436723
24.850489    0.98603513
24.881168    0.98771651
24.911848    0.98941035
24.942528    0.99111466
24.973207    0.99282543
25.003887    0.99454166
25.034566    0.99626035
25.065246    0.99798049
25.095926    0.99969909
25.126605    1.0014161
25.157285    1.0031217
25.187965    1.0048266
25.218644    1.0065211
25.249324    1.008215
25.280003    1.0098883
25.310683    1.0115512
25.341363    1.0132035
25.372042    1.0148353
25.402722    1.0164466
25.433401    1.0180473
25.464081    1.0196276
25.494761    1.0211874
25.52544     1.0227367
25.55612     1.0242456
25.5868      1.0257439
25.617479    1.0272119
25.648159    1.0286593
25.678838    1.0300764
25.709518    1.031463
25.740198    1.0328292
25.770877    1.034155
25.801557    1.0354504
25.832236    1.0367154
25.862916    1.0379301
25.893596    1.0391144
25.924275    1.0402484
25.954955    1.0413421
25.985635    1.0423856
26.016314    1.0433787
26.046994    1.0443216
26.077673    1.0452042
26.108353    1.0460467
26.139033    1.046829
26.169712    1.0475511
26.200392    1.048233
26.231071    1.0488448
26.261751    1.0494166
26.292431    1.0499282
26.32311     1.0503898
26.35379     1.0508014
26.38447     1.0511529
26.415149    1.0514645
26.445829    1.0517261
26.476508    1.0519378
26.507188    1.0521095
26.537868    1.0522313
26.568547    1.0523032
26.599227    1.0523353
26.629906    1.0523275
26.660586    1.0522699
26.691266    1.0521725
26.721945    1.0520353
26.752625    1.0518484
26.783305    1.0516316
26.813984    1.0513552
26.844664    1.051039
26.875343    1.0506732
26.906023    1.0502676
26.936703    1.0497924
26.967382    1.0492775
26.998062    1.048703
27.028741    1.0480689
27.059421    1.0473751
27.090101    1.0466318
27.12078     1.0458289
27.15146     1.0449665
27.18214     1.0440544
27.212819    1.0430929
27.243499    1.0420818
27.274178    1.0410211
27.304858    1.0399309
27.335538    1.0388012
27.366217    1.037632
27.396897    1.0364433
27.427576    1.035235
27.458256    1.0339973
27.488936    1.03274
27.519615    1.0314732
27.550295    1.0301769
27.580975    1.0288711
27.611654    1.0275558
27.642334    1.0262109
27.673013    1.0248566
27.703693    1.0234828
27.734373    1.0220994
27.765052    1.0206966
27.795732    1.0192842
27.826411    1.0178623
27.857091    1.0164208
27.887771    1.0149699
27.91845     1.0135194
27.94913     1.0120693
27.97981     1.0106097
28.010489    1.0091605
28.041169    1.0077118
28.071848    1.0062734
28.102528    1.0048355
28.133208    1.003408
28.163887    1.0019909
28.194567    1.0005742
28.225246    0.99917786
28.255926    0.9977859
28.286606    0.99640232
28.317285    0.99502411
28.347965    0.99365325
28.378645    0.99228775
28.409324    0.99092759
28.440004    0.98957276
28.470683    0.98822527
28.501363    0.98688509
28.532043    0.98555422
28.562722    0.98423464
28.593402    0.98292835
28.624082    0.98163934
28.654761    0.98037059
28.685441    0.9791241
28.71612     0.97790284
28.7468      0.97670982
28.77748     0.97554602
28.808159    0.97441443
28.838839    0.97331605
28.869518    0.97225185
28.900198    0.97122085
28.930878    0.97022402
28.961557    0.96926136
28.992237    0.96833086
29.022917    0.96743252
29.053596    0.96656632
29.084276    0.96573225
29.114955    0.96492932
29.145635    0.9641575
29.176315    0.9634188
29.206994    0.9627122
29.237674    0.9620377
29.268353    0.96139828
29.299033    0.96079395
29.329713    0.96022568
29.360392    0.95969347
29.391072    0.95919832
29.421752    0.95874122
29.452431    0.95832216
29.483111    0.95794013
29.51379     0.95759713
29.54447     0.95729015
29.57515     0.95702218
29.605829    0.95679021
29.636509    0.95659625
29.667188    0.95644027
29.697868    0.95632328
29.728548    0.95624426
29.759227    0.95620522
29.789907    0.95620714
29.820587    0.95625101
29.851266    0.95633785
29.881946    0.95646762
29.912625    0.95664134
29.943305    0.95685899
29.973985    0.95712157
30.004664    0.95742907
30.035344    0.95777849
30.066023    0.95817182
30.096703    0.95860606
30.127383    0.95908019
30.158062    0.95959221
30.188742    0.96014111
30.219422    0.96072589
30.250101    0.96134354
30.280781    0.96199406
30.31146     0.96267542
30.34214     0.96338564
30.37282     0.96412369
30.403499    0.96489058
30.434179    0.96568329
30.464858    0.96650082
30.495538    0.96734517
30.526218    0.96821232
30.556897    0.96910426
30.587577    0.970021
30.618257    0.97095952
30.648936    0.97192183
30.679616    0.9729079
30.710295    0.97391674
30.740975    0.97495035
30.771655    0.97600571
30.802334    0.97708582
30.833014    0.97818967
30.863693    0.97931627
30.894373    0.9804656
30.925053    0.98163565
30.955732    0.98282743
30.986412    0.98403793
31.017092    0.98526613
31.047771    0.98650804
31.078451    0.98776264
31.10913     0.98902694
31.13981     0.99029792
31.17049     0.99157457
31.201169    0.9928519
31.231849    0.99412989
31.262528    0.99540654
31.293208    0.99667985
31.323888    0.99794881
31.354567    0.99921242
31.385247    1.0004657
31.415927    1.0017266
